designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"Gaia DR3 3293772554871666816",3293772554871666816,68.34935147282607,10.205140745228292,0.6726343509344948,2.7680820551257437,0.8470975327708383,1.0021234,19.545023,20.321396,18.674555,1.646841,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772559166407168",3293772559166407168,68.34636974086045,10.197002177137307,,,,,21.174015,21.40848,20.17454,1.2339401,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772589231403392",3293772589231403392,68.35796498672298,10.201444510673108,5.415628196956871,7.697240142785735,2.9775955782633527,0.9623995,16.786139,18.30233,15.595922,2.7064075,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3482.8247,4.8564,-0.2279,185.7394,1.1255,0.7314,0.4575
"Gaia DR3 3293772593525659136",3293772593525659136,68.35320766183713,10.209899231734855,0.8561452251486229,-0.061109735211092524,-0.19853530123283455,0.9417719,19.779306,20.500563,18.911358,1.5892048,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772593527212160",3293772593527212160,68.35341184846175,10.2066652929007,0.06955300817676092,12.717669534815979,-25.082075294789895,1.0237538,20.070139,20.763292,19.120918,1.642374,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772623591134848",3293772623591134848,68.31018308427444,10.184757132632049,1.1006512939240731,3.5843658793903472,-6.035370917237123,1.0674046,20.526808,21.58152,19.398924,2.1825962,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772623591140352",3293772623591140352,68.3113948533117,10.197375168196551,0.6861445777027941,-2.5835253663157434,-8.53065874295555,0.9982667,19.849274,20.256834,19.129444,1.1273899,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772657951000192",3293772657951000192,68.32808981429373,10.203344468744602,,,,,21.214766,21.00288,19.67225,1.3306293,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772692310738432",3293772692310738432,68.30683267226,10.202057760537416,,,,,20.90403,20.87163,19.972208,0.8994217,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772730965993088",3293772730965993088,68.30915304848136,10.214596287536624,-0.3041372071095687,0.3448742427267096,0.0018925573661392591,1.0104563,18.324368,18.851162,17.685154,1.166008,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4738.19,4.9166,-2.2311,1323.401,0.071,0.0561,0.0305
"Gaia DR3 3293772834044231424",3293772834044231424,68.32847763496892,10.218633922458542,2.6208279539918826,1.241329507784202,0.07322709586586314,1.0234243,20.551874,20.949501,19.865685,1.0838165,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772864109323264",3293772864109323264,68.33665674904779,10.225121431886805,0.6947944554908071,1.1802592081514593,-0.17905107145414234,1.0533354,20.050005,20.74501,19.259115,1.4858952,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772898469033472",3293772898469033472,68.24400443794585,10.168191466498898,0.456283032613845,2.132822714906177,0.3525574383692936,0.9722579,20.039576,20.720621,19.191551,1.5290699,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772902763332608",3293772902763332608,68.23876269287292,10.17121675790717,0.08255670617779616,3.649039475459689,-0.5969391554037211,1.0005044,19.783155,20.856592,18.70649,2.1501026,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772937124430208",3293772937124430208,68.26691352579337,10.179854481716243,0.24874091036414445,3.375769492531299,-3.242770781059951,1.0012532,17.815355,18.383745,17.11961,1.2641354,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4782.9946,4.8362,-1.8456,1109.945,0.3366,0.2646,0.144
"Gaia DR3 3293772937124596864",3293772937124596864,68.25702579427953,10.180840645575532,,,,,21.117857,18.358519,16.777922,1.5805969,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772967188515584",3293772967188515584,68.23732595192178,10.177197844784734,-0.09063251657750605,3.700861972647661,4.783332709669273,1.1031175,19.906897,21.121706,18.748549,2.3731575,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293772971483744128",3293772971483744128,68.23211610380737,10.178635142012928,,,,,21.100372,21.552502,20.168695,1.3838062,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773001548259200",3293773001548259200,68.25470724959197,10.192190052330867,1.0658427478897554,7.594676475853434,6.672940515631099,1.0419108,20.104908,21.019863,18.834848,2.1850147,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773001548259968",3293773001548259968,68.24553868588511,10.193442514992048,5.266735824365367,-0.4155255424415268,7.345632675451483,2.479332,19.237438,20.5019,17.945919,2.5559807,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773035907998080",3293773035907998080,68.26748445274876,10.192806653760963,1.3085239211506106,11.474937921087886,2.287236298941013,1.014827,18.154215,19.195911,17.169117,2.0267944,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,3576.7434,4.0816,-1.805,567.8902,0.5462,0.3792,0.2054
"Gaia DR3 3293773040202748288",3293773040202748288,68.27064909033741,10.197550770414159,,,,,21.28372,21.686546,19.816692,1.869854,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773138987217664",3293773138987217664,68.26923409016985,10.202693885920525,-0.0016729957397213606,0.1826054041448268,-0.7383376298301557,1.0017426,18.32849,18.833683,17.626919,1.2067642,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4646.7524,4.953,-2.5996,1163.733,0.0592,0.0464,0.0251
"Gaia DR3 3293773138987384960",3293773138987384960,68.27106505854407,10.214326519690388,4.566039525755343,5.934168571697262,-3.4060787099505876,1.0574068,20.672392,21.043592,19.650034,1.3935585,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773138990845312",3293773138990845312,68.2732637234135,10.210990353628171,,,,,21.892286,20.116032,18.21377,1.9022617,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773143282857856",3293773143282857856,68.26802628281402,10.202081687393543,-0.1170257559001086,-0.5479446014757848,0.08912996829904418,1.0321025,18.736824,19.21487,18.076637,1.1382332,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4731.585,4.928,-2.2335,1560.3073,0.0278,0.0218,0.0119
"Gaia DR3 3293773207706692352",3293773207706692352,68.23450988506792,10.19723717162648,0.162420715303141,-1.3393354623612557,-1.253655395487412,0.9956746,18.655666,19.113102,18.00317,1.109932,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4806.0146,4.8984,-2.7374,1684.3351,0.0124,0.0098,0.0054
"Gaia DR3 3293773207706814208",3293773207706814208,68.23849131322942,10.203704486312306,0.4246567409030417,-0.42904522468508255,1.9344029940771483,1.1358749,20.705532,21.431108,19.653105,1.7780037,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773207710313344",3293773207710313344,68.2396554455003,10.204049801033126,1.5238548141996615,1.0839616580126676,1.8778922376696052,3.0483944,20.564869,21.086983,19.266714,1.8202686,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773212002337280",3293773212002337280,68.23726161601945,10.202095624740593,1.331434008486274,-3.9957098000720945,-0.6035896135432676,0.96401864,16.97076,17.767382,16.104235,1.663147,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4457.445,4.4386,-0.6316,959.8318,0.918,0.6863,0.3671
"Gaia DR3 3293773212003794688",3293773212003794688,68.23621271064343,10.198729364071264,1.0453200753487297,5.202153791395947,0.023254121898951027,0.98372275,20.618698,21.6274,19.548183,2.079216,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773242066429824",3293773242066429824,68.21890701374623,10.196556172109933,,,,,20.66291,21.307749,19.503967,1.8037815,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773246362078464",3293773246362078464,68.2082560795494,10.199485686422213,9.005770641754635,-16.120938714325032,-20.249990695328947,1.1153857,13.725527,14.747457,12.719794,2.0276623,16.60153,"VARIABLE",0,true,true,false,true,false,true,true,3877.0078,4.6781,0.0055,109.8386,0.5451,0.3813,0.2152
"Gaia DR3 3293773246362078592",3293773246362078592,68.21502508702639,10.193184301539688,2.3400704184090717,2.825918441960389,3.5300415635685614,1.0215499,17.01142,18.188831,15.954979,2.2338524,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,4260.334,4.564,0.2082,549.5041,1.8284,1.2822,0.6981
"Gaia DR3 3293773310785912832",3293773310785912832,68.24301250024307,10.207815954484515,2.9196174229736793,18.025248854191272,-156.39966330356583,1.0352684,18.524368,19.720524,17.431198,2.2893257,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3495.847,4.6187,-1.2923,316.8956,1.0839,0.7314,0.4056
"Gaia DR3 3293773315081551104",3293773315081551104,68.24091892608962,10.209846341948541,1.0598366261721432,15.503604785642416,-4.828375604255392,0.92200404,18.32271,19.140715,17.26683,1.8738842,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3946.338,4.7953,-1.118,629.5121,0.7515,0.5368,0.2892
"Gaia DR3 3293773379505395328",3293773379505395328,68.24131122191139,10.2202365398419,0.5231487418723143,1.0494226178070845,-0.5216821954639337,1.1836858,20.594076,21.390093,19.362526,2.027567,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773448224861952",3293773448224861952,68.28963958448956,10.201112571613425,1.324465040489851,3.045572454881448,-3.5455380271603008,0.971114,18.368187,19.470774,17.34635,2.124424,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3734.6643,4.8912,-0.6801,501.2976,0.9438,0.6531,0.3608
"Gaia DR3 3293773448224983296",3293773448224983296,68.28877176728018,10.215372746633793,,,,,20.951267,21.391943,19.707163,1.6847801,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773448225032448",3293773448225032448,68.28247093959158,10.209236997831448,,,,,20.934273,21.389038,19.757639,1.6313992,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773482584609792",3293773482584609792,68.30466641382367,10.218449414561196,0.34381877537616984,1.0652906465227105,-0.8551951398328506,0.98055995,19.209507,19.876417,18.422298,1.4541187,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773482584611456",3293773482584611456,68.30212616420212,10.220703165282288,0.48631499985557053,2.638024197197004,-4.478678396435448,1.1069782,19.60064,20.351927,18.887157,1.4647694,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773482584611584",3293773482584611584,68.29981098780233,10.220540062909546,1.3440199537145547,-1.4798292724927053,-14.85498830455983,1.0035325,18.258324,19.570118,17.161173,2.408945,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3778.539,4.6761,-0.4198,571.2192,1.5463,1.0518,0.59
"Gaia DR3 3293773482584612480",3293773482584612480,68.29674768342198,10.223539207778051,-0.262316364095679,1.3896664820683042,0.16655931809467753,1.036231,19.197205,19.761217,18.590677,1.1705399,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773486880237056",3293773486880237056,68.30830197218033,10.218276482758105,0.07532002397500001,0.8178844528638721,-0.17327106035381035,1.0235292,16.512724,17.213396,15.69812,1.515276,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,
"Gaia DR3 3293773521239083264",3293773521239083264,68.28308620319324,10.212648353284385,-0.6133782099580007,0.9474552555464705,1.2152162999481189,1.0235077,20.490517,21.590078,19.598946,1.9911327,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773521239977600",3293773521239977600,68.28259488013154,10.213131152616567,1.1159575658792993,11.767533588640404,-5.743561934287624,1.0299008,17.697947,18.525322,16.77537,1.7499523,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4029.488,4.4599,-1.5791,710.8442,0.6419,0.4649,0.2511
"Gaia DR3 3293773555601213568",3293773555601213568,68.28794570659464,10.226475646306422,,,,,21.372675,20.461998,19.479527,0.98247147,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773585663830144",3293773585663830144,68.30500944744107,10.22842892795714,-0.12825020124995545,2.469325828547999,-1.0012274556620115,1.0140527,20.004534,21.22501,18.884243,2.340767,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773620023734912",3293773620023734912,68.31973438945631,10.239822457062763,,,,,20.957586,21.528084,19.524754,2.0033302,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773654383310464",3293773654383310464,68.30581469850264,10.236411746087663,,,,,21.417473,20.167788,17.961554,2.206234,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773658678926848",3293773658678926848,68.31101385587795,10.237198367894733,0.5832877755905471,2.8409709364491755,-4.175082684806173,1.0490428,16.371431,16.856916,15.706075,1.1508417,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,5851.8794,4.5369,-0.8822,1198.5803,0.8997,0.7391,0.4043
"Gaia DR3 3293773688743055488",3293773688743055488,68.31309582407015,10.250155057058398,4.525111554064587,-7.666828004795965,-39.69621887104897,1.0173678,18.536877,20.283945,17.26723,3.016716,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3334.1636,4.9573,-0.4388,217.0293,1.7458,1.0936,0.7038
"Gaia DR3 3293773693037690496",3293773693037690496,68.31295686487414,10.242771522159828,0.7228567733067544,-3.0143059403443626,-5.700179371489554,1.1048601,20.266832,21.43873,18.895174,2.5435562,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773723102781312",3293773723102781312,68.26542153231108,10.224376805889646,0.25421174999209184,1.5137900883416446,-1.2887866623216424,1.0149133,19.405735,19.945013,18.719053,1.2259598,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773791822263296",3293773791822263296,68.25571675602636,10.235338478003946,0.7158625524821991,-4.271506621236759,-1.8351337563063224,1.0328839,18.413143,19.201742,17.594814,1.6069279,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3975.0127,4.8609,-0.8744,903.481,0.0179,0.013,0.007
"Gaia DR3 3293773826182011648",3293773826182011648,68.26892034667053,10.254280407296314,0.5524515957847479,1.2584770599931778,-4.305922679204939,1.0459093,18.825722,19.453342,18.115551,1.3377914,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4343.9053,5.0864,-2.4333,870.1847,0.0025,0.0019,0.001
"Gaia DR3 3293773830477619840",3293773830477619840,68.27260731034389,10.252523745535752,3.204432688322385,-5.347089963090551,-18.87360771670096,0.9660994,16.391224,17.6857,15.27006,2.4156399,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,3779.0742,4.5739,-0.2823,298.1405,1.404,0.9509,0.5481
"Gaia DR3 3293773860541744768",3293773860541744768,68.29441251534814,10.244433585053518,1.019436764180225,7.675695514674386,-7.386218397117411,1.0626652,19.001024,20.741383,17.797432,2.9439507,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773894901491840",3293773894901491840,68.30243850338721,10.260436058750246,,,,,21.192225,20.877266,18.67818,2.1990852,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773963620970624",3293773963620970624,68.2839064116864,10.265150948262082,0.46724157013935885,-0.41866264931352526,-1.7576551394639082,1.1097839,18.941757,19.519972,18.018944,1.5010281,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773963621108224",3293773963621108224,68.28283422662041,10.266688644057432,,,,,21.09677,21.307957,20.01743,1.2905273,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773967915193344",3293773967915193344,68.28391523766993,10.26499835174225,,,,,20.837671,,,,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773967916131584",3293773967916131584,68.29074369314895,10.258946604960345,,,,,21.164461,20.748709,20.030592,0.71811676,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293773967916570624",3293773967916570624,68.30078573821947,10.265666164180354,,,,,20.49284,19.20402,17.339436,1.864584,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774066700160512",3293774066700160512,68.36276187089763,10.215228377060493,1.5663996873737445,2.6268684433901357,6.145191180037027,0.9902685,19.320498,20.815527,18.080881,2.7346458,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774066700355584",3293774066700355584,68.37124788970138,10.215739735530393,,,,,20.969675,21.448761,19.780752,1.6680088,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774070994401792",3293774070994401792,68.37495967609996,10.220800248314324,0.9548550029248989,3.6041064326999392,-1.0873403294595394,1.0209014,19.553894,21.036959,18.391983,2.6449757,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774070995371648",3293774070995371648,68.3760880282159,10.216420868265732,,,,,21.204283,20.897787,21.35366,-0.4558735,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774101059901568",3293774101059901568,68.37816073022266,10.2196514057235,0.6052088356039382,5.995517751194962,-0.6894549087628656,1.0358303,19.390177,20.63779,18.330503,2.3072872,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774105355521024",3293774105355521024,68.3787501336302,10.22978456986302,0.47911650903960307,7.408261254995995,-4.160069477453486,0.9578955,18.157598,18.788315,17.436909,1.3514061,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4318.122,4.7394,-2.8286,943.426,0.0071,0.0054,0.0029
"Gaia DR3 3293774135419642624",3293774135419642624,68.39812360001895,10.224471568361064,1.1013615158866938,37.85707665236485,-8.902810507748121,1.0013782,18.286133,19.218695,17.33789,1.8808041,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3901.0007,4.9143,-1.0228,593.829,0.5728,0.4093,0.2203
"Gaia DR3 3293774135419845248",3293774135419845248,68.39505007066006,10.227676520029735,,,,,21.286089,21.071882,20.147215,0.92466736,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774139715257728",3293774139715257728,68.39903569416198,10.233623703594391,1.4012379217212723,0.08247826566124516,-7.678408570853888,1.0407379,19.2239,20.461021,18.070728,2.3902931,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774169779386368",3293774169779386368,68.40490211418306,10.236995033556735,,,,,20.586294,21.303383,19.720844,1.5825386,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774169779387392",3293774169779387392,68.40459472784138,10.238326996891157,-0.1556810588952873,1.2122949826109009,-1.0666238195879385,1.0545056,20.461788,20.815248,19.662485,1.1527634,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774174074995072",3293774174074995072,68.41449927491323,10.231420733625514,0.12420097158036622,4.262968216593686,-0.8120047272972272,1.0750616,18.239027,18.869326,17.501768,1.3675575,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4397.43,4.8264,-1.7048,1061.6157,0.1035,0.0791,0.0427
"Gaia DR3 3293774204139123072",3293774204139123072,68.38551011151436,10.233015466315708,0.26188341767677403,3.39896201105587,-1.1804355716966297,0.9125502,18.91107,19.514616,18.219328,1.2952881,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4461.9106,5.0411,-2.7646,1142.6747,0.0093,0.0071,0.0039
"Gaia DR3 3293774204139127168",3293774204139127168,68.39424562059055,10.241085142214153,-0.20399700113243763,2.9013580529269767,-5.942124656712163,0.99072164,20.224943,21.039547,19.026773,2.0127735,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774238498870144",3293774238498870144,68.39446043207877,10.251191053900977,0.6099673263673089,5.0775175509789126,4.994055294073434,1.0723789,18.11844,18.999367,17.18659,1.8127766,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,4363.087,4.6421,-0.0724,1120.3306,0.8729,0.6364,0.3399
"Gaia DR3 3293774272858600576",3293774272858600576,68.35453734183874,10.235339568499269,0.9816779609205295,-1.2998249603238188,-20.924124891790516,1.0535252,18.520264,19.356949,17.60427,1.7526779,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,3868.236,4.9194,-0.9939,685.5702,0.3314,0.2373,0.1278
"Gaia DR3 3293774277154215680",3293774277154215680,68.35005288636687,10.229487827751347,0.5045834067957111,3.8834419352012914,-4.060694304737572,1.0958483,19.923965,20.952768,18.822218,2.1305504,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774277154216448",3293774277154216448,68.35447669474766,10.221247819957904,1.5677917526150338,1.942753281955341,-9.133784714321571,1.0452387,20.178925,21.809137,18.92903,2.8801079,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774341578079616",3293774341578079616,68.34398577529281,10.239966218489258,0.10557895072610081,2.6938936197726546,-2.0272165744015904,1.0032353,19.003973,19.742485,18.2008,1.5416851,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774345873868800",3293774345873868800,68.34708711793846,10.2352519302992,0.5090797802344524,1.0763000548290647,-0.35198438232993645,1.0058087,20.188768,20.543262,19.619873,0.92338943,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774375937825792",3293774375937825792,68.35842953085951,10.254476507046615,,,,,21.050245,21.380632,20.21005,1.1705818,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774444657301632",3293774444657301632,68.3847305664353,10.25295026081526,-0.12457118666617295,-0.73467387887693,-0.7263763352985136,1.0187181,18.023138,18.388836,17.492489,0.89634705,,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5376.2295,4.7691,-2.1284,2116.0632,0.028,0.0231,0.0126
"Gaia DR3 3293774448951933952",3293774448951933952,68.39427736387415,10.26073719528543,0.3732491768330522,2.0220753179315376,0.08613499576346675,1.0517399,20.555086,20.926058,19.605679,1.3203793,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774479017041920",3293774479017041920,68.35867340155974,10.255911293233584,0.20691398422067467,-0.2820294182559536,-2.0909508524147697,1.0264224,18.710983,19.393415,17.9893,1.4041157,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4373.809,4.8964,-1.4857,1302.3915,0.0486,0.037,0.0199
"Gaia DR3 3293774479017044224",3293774479017044224,68.37342124575072,10.260172436799136,0.32429998427868023,-2.600583476420387,-6.156240252118792,0.9723156,19.499943,19.94529,18.877472,1.0678177,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774513376875008",3293774513376875008,68.37364134708884,10.26544775774786,,,,,20.861378,20.966585,20.177036,0.7895489,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774517672377088",3293774517672377088,68.3813281874014,10.273277954968599,1.8519622176002386,-0.4492381666859091,-9.462644350244213,0.9939225,14.773858,15.369041,14.03335,1.3356915,-19.529638,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4802.4756,4.3626,-0.8341,544.6531,0.5392,0.4208,0.2258
"Gaia DR3 3293774517672377472",3293774517672377472,68.37767317571752,10.270414882463417,0.3012138970400833,-0.0035045874888567363,2.07806914938922,0.9931063,16.57907,17.172684,15.839212,1.3334713,,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,5496.7573,4.6192,-0.3345,1065.1266,1.0914,0.8715,0.4711
"Gaia DR3 3293774547736517888",3293774547736517888,68.42509085810663,10.25364381626216,0.5464453066202969,-0.5969452747239106,-0.9266667758251395,0.9987903,18.380646,18.965786,17.653988,1.3117981,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4447.6675,4.9144,-1.6603,1117.6031,0.0544,0.0418,0.0225
"Gaia DR3 3293774582096262144",3293774582096262144,68.43397854497293,10.265914845653237,0.1558049706756322,0.9376725789683803,0.3270876295162821,0.97259164,18.882553,19.303566,18.259148,1.0444183,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4936.685,4.874,-2.3846,2097.7788,0.0106,0.0085,0.0046
"Gaia DR3 3293774586391851520",3293774586391851520,68.44164434758746,10.255774332450716,0.26125925512057796,11.212387390656414,-12.803457880530106,0.9964281,16.452333,16.808556,15.918819,0.8897362,,"NOT_AVAILABLE",0,true,false,false,false,false,true,true,7065.184,4.2975,-1.437,2582.2727,0.9595,0.8285,0.4525
"Gaia DR3 3293774616456000000",3293774616456000000,68.41223476447092,10.265052207474247,6.487937091681273,-9.133796070269545,-5.538098779036244,1.0455399,18.932425,20.858019,17.550995,3.307024,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,3060.5454,5.0325,-0.0863,170.755,1.4159,0.8322,0.6014
"Gaia DR3 3293774620750203264",3293774620750203264,68.41364170665769,10.253024842677938,0.8655948292698563,6.854194750992858,-3.543510927843065,1.0021777,19.604826,20.698221,18.521057,2.177164,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
"Gaia DR3 3293774650815738240",3293774650815738240,68.41664842808765,10.264477638477684,0.30980937007901943,-0.7100095258708514,-1.5482200039246128,0.9816128,18.284395,18.731657,17.670094,1.0615635,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4955.4316,4.8494,-2.4842,1656.9315,0.0438,0.0352,0.0192
"Gaia DR3 3293774650815739264",3293774650815739264,68.42255541012752,10.266379333938348,0.3692321605709932,-0.8582663487141788,-8.139493560770891,0.96095496,18.649221,19.33908,17.844013,1.4950676,,"NOT_AVAILABLE",0,false,false,false,false,false,true,false,4001.9797,4.7882,-2.566,664.666,0.0139,0.0103,0.0055
"Gaia DR3 3293774650815742848",3293774650815742848,68.42403764404294,10.271970288168557,-4.017130891116109,-2.124296236210534,-4.261583847207581,1.1024349,20.704794,21.442425,19.63782,1.8046055,,"NOT_AVAILABLE",0,false,false,false,false,false,false,false,,,,,,,
